customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,province,city,postal_code,customer_since,credit_score,has_auto_policy,has_home_policy,premium_tier
CUS000174,Ashley,Davis,ikelly@example.com,1 (493) 344-1969,1971-10-04,54,F,ON,Lauraburgh,E7M2B1,2024-10-10,697,False,False,Bronze
CUS000175,Matthew,Hobbs,hbutler@example.org,660-480-5892,1977-07-11,48,M,ON,East Brent,T4X7C5,2022-10-02,850,True,False,Bronze
CUS000176,Earl,Rogers,dduncan@example.net,+1 (441) 686-2278,1985-07-06,40,M,QC,New Christina,K7C 6L2,2012-09-13,698,True,True,Bronze
CUS000177,Robert,Diaz,malikwheeler@example.org,1-425-979-2703,1981-09-16,44,F,ON,Port Jessica,E3B 5K1,2016-02-22,779,True,True,Bronze
CUS000178,Linda,Torres,njohnson@example.net,(933) 884-8792 x069,1969-01-24,56,M,BC,North Justin,B2T7A5,2020-11-29,749,False,True,Silver
CUS000179,Roberta,Ward,smithmichelle@example.net,+1 (336) 815-7981,1965-03-22,60,F,MB,Castrotown,K6X 8M7,2022-02-16,653,False,True,Gold
CUS000180,Andrew,Sutton,colleen38@example.com,346-084-3256,1974-02-10,51,M,AB,Meyerbury,K5G6S8,2019-02-10,787,True,False,Silver
CUS000181,Jamie,Taylor,michelleparker@example.net,(326) 292-5188 x125,1998-10-01,27,M,ON,Nicolechester,M3T4L2,2012-12-25,617,False,False,Silver
CUS000182,Anthony,Odom,catherine93@example.net,(630) 517-2897,1973-03-17,52,M,BC,Henryberg,J7K 1B5,2025-03-13,657,False,False,Silver
CUS000183,Jeffrey,Powers,katherinejones@example.com,957-366-0965 x699,1991-07-19,34,M,BC,New Danielmouth,K7X 1Y9,2016-10-19,787,True,False,Silver
CUS000184,Kathy,Estes,kellysanders@example.com,1-872-649-0827,1984-02-11,41,Other,ON,East Kimberlyside,R8S 1N3,2017-10-16,691,True,False,Silver
CUS000185,Peggy,Huang,udavis@example.net,311 175 1868,1979-05-27,46,F,BC,Williamsburgh,G3H1G7,2015-08-14,569,True,False,Bronze
CUS000186,Jessica,Woodward,courtney12@example.org,894-077-7809,1970-04-05,55,F,BC,Chavezmouth,A5K 9Y4,2011-10-02,654,True,False,Gold
CUS000187,Eddie,Delgado,thomasantonio@example.net,1-951-016-2249,1992-03-13,33,Other,ON,Currystad,C6M 7N2,2022-05-03,725,True,True,Gold
CUS000188,Megan,Brown,staylor@example.com,1 (986) 833-9019,1980-01-04,46,M,QC,Ramseyport,N6L3X8,2018-10-10,676,True,True,Silver
CUS000189,Crystal,Vasquez,nicolehall@example.com,(101) 071-3966,1943-05-10,82,F,ON,North Danielle,L5C9M9,2015-11-09,788,True,False,Silver
CUS000190,Adam,Jennings,randy99@example.org,835 577 0272,1989-11-30,36,M,ON,Stevenchester,X9M 9N1,2014-02-16,643,True,True,Gold
CUS000191,Gina,Marsh,carl24@example.org,1 (568) 299-6291,1980-09-23,45,F,ON,Jenniferview,C6V8K5,2014-03-31,632,True,True,Silver
CUS000192,Kevin,Rodriguez,stricklandrobin@example.com,(907) 823-5784 x521,1967-09-13,58,F,QC,East Jenny,R1X5E1,2021-04-09,741,False,False,Gold
CUS000193,Brooke,Miller,gsmall@example.net,1-909-435-3344,1991-05-05,34,M,ON,Lambertview,H1L 9E9,2012-07-19,703,False,True,Bronze
CUS000194,Amy,Dunn,donald49@example.org,814 958 7020,1979-12-04,46,M,NS,North Patrickland,R6H5T6,2023-03-21,644,True,True,Bronze
CUS000195,Jennifer,Lambert,beltrankatelyn@example.com,317 174 7733,1942-11-19,83,M,NB,Robertafurt,N8N 1T2,2018-02-11,711,False,False,Silver
CUS000196,Michael,Murray,justinbailey@example.net,881 615 8148,1977-06-04,48,M,BC,Allenbury,V6R 4C7,2022-09-21,736,True,True,Silver
CUS000197,Ryan,Cobb,gilbertcaldwell@example.net,219-975-8172 x461,1991-09-16,34,Other,BC,Murphyton,J3G 3A8,2018-12-12,722,True,False,Bronze
CUS000198,Peter,Lane,jamierich@example.com,1-565-190-9862,1966-01-31,59,F,AB,North Jacquelinestad,M7A 7K6,2021-08-22,647,True,False,Silver
CUS000199,Richard,Graham,elainewells@example.org,(765) 624-2201 x027,1953-12-30,72,M,QC,North Derrick,T8S9H7,2019-04-05,715,True,True,Silver
CUS000200,Shannon,Kelly,rogersmith@example.com,(884) 689-5009,1982-09-23,43,M,BC,New Timothyland,X9L 2T9,2024-04-19,735,True,False,Bronze
CUS000201,Christopher,Kennedy,suttonamber@example.net,1-690-580-7787,1943-06-11,82,F,QC,Keithton,L3B1V5,2023-02-02,727,True,False,Silver
CUS000202,Claudia,Mitchell,martinezchase@example.com,1-329-444-0192,1985-09-06,40,F,BC,Lindseyview,V1H 6X2,2025-06-15,814,False,False,Silver
CUS000203,Caitlin,Underwood,amullins@example.com,(372) 395-0410,1957-06-27,68,F,ON,Turnerside,R5R 3V9,2024-01-03,597,True,True,Silver
CUS000204,Alexander,Ho,ureyes@example.net,218-569-4544,1989-04-12,36,M,ON,Murraybury,X6N 9H1,2021-01-22,568,True,False,Silver
CUS000205,Marie,Smith,foxgina@example.com,(444) 300-9109,1970-12-21,55,M,QC,Lake Susanland,R3H 5E5,2017-12-27,704,True,True,Bronze
CUS000206,Sharon,Fowler,kayla54@example.org,840.665.0442,1982-02-03,43,F,QC,New Philip,E7G4Y2,2024-08-20,790,True,False,Gold
CUS000207,Jennifer,Garcia,jonesjessica@example.com,172-006-4256,1958-07-16,67,F,BC,Mendozafurt,Y7K 8A2,2019-06-26,679,False,True,Gold
CUS000208,Savannah,Howard,richard15@example.net,1 (517) 432-8063,1984-09-19,41,F,ON,Lake Haleyfort,T1J 4G1,2021-10-04,731,True,True,Bronze
CUS000209,Brittany,Burns,sparksdawn@example.com,(970) 050-5061 x387,1959-03-04,66,M,QC,North Benjamin,V1A 4V3,2011-03-28,821,True,True,Bronze
CUS000210,Cynthia,Conway,bryantgeorge@example.net,611.799.3136,1992-11-01,33,M,BC,Nguyenshire,N3J 6B2,2012-10-27,761,True,False,Bronze
CUS000211,Donald,Perry,angela73@example.net,121-962-0710,1973-03-15,52,Other,ON,Lake Deniseport,V3G5J9,2017-09-28,811,True,True,Silver
CUS000212,John,Thompson,carlsonjennifer@example.net,245.608.3318,1945-08-22,80,F,QC,South Kaylee,L2B 3J8,2018-06-11,693,False,True,Bronze
CUS000213,Ernest,Livingston,newmanjustin@example.com,1-159-701-0822,1970-07-05,55,F,QC,North Pattymouth,S4J2N6,2014-06-03,677,True,False,Bronze
CUS000214,Joel,Gutierrez,nicholaswalker@example.com,606-239-7265 x273,1957-12-31,68,F,QC,West David,L8G 8E7,2013-07-29,760,True,False,Silver
CUS000215,Matthew,Tanner,kristinelittle@example.net,898 316 8739,1972-11-10,53,F,ON,Alexischester,K4N 3S1,2017-04-03,671,True,True,Silver
CUS000216,Bradley,Esparza,simmonsphillip@example.net,677.318.0632,1970-04-26,55,M,QC,North Timothyport,T8A 3T7,2013-10-12,736,True,False,Silver
CUS000217,Monica,Sims,daltonchad@example.net,1 (280) 464-9893,1942-08-23,83,F,ON,Jillton,B6E8R1,2016-06-22,585,True,False,Platinum
CUS000218,Gregory,Hansen,castrokim@example.org,1 (538) 179-3355,1996-07-11,29,F,ON,Ramirezland,P9T9V2,2018-01-13,546,True,True,Bronze
CUS000219,Amanda,Bryan,shannon51@example.org,311-624-1124 x127,1998-11-24,27,M,MB,West Robertside,V8P 1S5,2013-11-04,611,True,True,Silver
CUS000220,Andrew,Pham,robert55@example.com,(587) 749-2424 x375,1999-10-16,26,M,AB,East Michaelmouth,H3Y 3M3,2013-06-05,643,True,False,Silver
CUS000221,Daryl,Chaney,scottwood@example.org,(705) 525-7828 x410,1975-12-14,50,M,ON,South Sarah,A6Y 5X8,2024-05-22,755,True,False,Bronze
CUS000222,Tara,Webster,laurenchandler@example.com,1 (417) 028-1406,1973-06-20,52,M,NS,West Brianborough,L2J 9A8,2021-02-14,850,True,True,Silver
CUS000223,Susan,Daugherty,ulee@example.net,(505) 626-5650 x455,1997-12-31,28,F,QC,East Jessicamouth,T7M7H3,2023-06-27,805,False,False,Bronze
CUS000224,Carla,Thomas,thomas85@example.org,+1 (310) 646-2879,1981-03-22,44,Other,ON,Robertsfort,M9M 8V4,2011-06-04,602,False,False,Gold
CUS000225,Aaron,Baker,qmartinez@example.com,+1 (627) 301-4719,1975-08-09,50,M,BC,Oneillfort,P5X 3A1,2013-03-15,657,False,False,Silver
CUS000226,Steven,Steele,frank45@example.com,1 (304) 481-8321,2002-07-26,23,M,ON,Margaretport,P6E3Y1,2013-01-24,728,True,True,Gold
CUS000227,Juan,Maxwell,kpeterson@example.org,(228) 338-9888,1973-06-10,52,M,ON,North Loritown,P3M8P9,2022-05-31,850,True,False,Silver
CUS000228,Matthew,Mckinney,garnerdavid@example.org,134 232 1611,1941-10-18,84,M,AB,Williamsville,X2B 5V1,2012-01-04,609,False,True,Gold
CUS000229,Elizabeth,Webster,morajamie@example.org,950 124 9552,1982-10-20,43,F,MB,New Ashley,A4X 5J3,2024-06-22,745,True,True,Silver
CUS000230,Amanda,Beltran,glasssamantha@example.net,759-271-2566 x383,1993-02-19,32,M,BC,Davidville,V9P 1M2,2015-12-01,747,False,False,Gold
CUS000231,Darrell,Campbell,gloria73@example.net,+1 (246) 317-5207,1995-06-02,30,F,MB,North Douglasfurt,H4C 6P4,2019-11-24,850,False,True,Silver
CUS000232,Vicki,Martinez,rhardy@example.net,1-865-796-7842,1981-02-17,44,M,ON,Tracybury,A2E 8B1,2025-07-10,675,True,True,Bronze
CUS000233,Patrick,Shelton,kevinhanson@example.org,(177) 347-7848 x588,1944-12-22,81,Other,QC,South Nicoleville,T8N8R1,2011-07-07,555,True,True,Bronze
CUS000234,Angela,Dalton,nicole27@example.com,846 719 7889,1968-07-01,57,F,ON,New Brian,V5R6P1,2011-06-11,648,True,True,Bronze
CUS000235,Brandon,Hood,lisa90@example.net,1 (461) 655-6503,1961-04-04,64,M,QC,Brittanyland,E1N9H6,2011-07-31,654,True,True,Bronze
CUS000236,Diane,Henderson,sadams@example.com,456-965-9171,1966-05-11,59,F,ON,Garrettport,S2J9V4,2015-04-23,667,False,False,Silver
CUS000237,Brandon,Davies,nballard@example.net,791.954.1987,1986-03-26,39,F,BC,Lake Madisonhaven,S4Y7N7,2014-10-09,616,False,True,Bronze
CUS000238,Zachary,Powers,nicoleburton@example.net,197 374 8969,1983-07-18,42,F,QC,Stevenbury,M6S 2S4,2023-08-23,683,True,False,Bronze
CUS000239,Joseph,Mitchell,jonathanburke@example.com,(712) 303-4778,1980-06-11,45,M,QC,East Erikberg,L3L 1Y8,2022-09-10,769,True,False,Bronze
CUS000240,Brian,Mosley,carolyn16@example.com,962.319.8189,2006-04-10,19,Other,ON,East Carolmouth,R4K3S2,2013-08-20,636,False,False,Silver
CUS000241,Tara,Gonzales,michelle07@example.net,1 (815) 867-3425,1997-09-27,28,M,QC,Andrewton,K7L 5Y6,2024-06-30,604,True,False,Silver
CUS000242,Gina,Nichols,miaprice@example.com,1-141-343-2756,1982-04-19,43,M,QC,Port Kimberlyfort,S2N3S5,2018-07-30,696,False,False,Platinum
CUS000243,Michael,Guzman,shawn00@example.net,272 063 4591,1960-03-06,65,F,ON,Port Brooke,N3T5V3,2021-04-12,572,False,True,Gold
CUS000244,Margaret,Marsh,christopherrichardson@example.com,+1 (493) 008-9317,1978-04-14,47,F,BC,North Richard,L6G3C2,2011-03-26,667,False,False,Silver
CUS000245,Alicia,Ayala,fwilcox@example.org,(433) 447-6263,2000-01-07,26,M,QC,Jessicaborough,H1S5G5,2014-07-15,707,True,True,Bronze
CUS000246,Shannon,Wright,emiller@example.org,1 (163) 669-4118,1964-01-28,61,M,ON,South Rebekah,A7L 5X7,2021-01-13,837,True,False,Silver
CUS000247,David,Mcclain,carpenterjorge@example.net,357-215-8624 x150,1984-07-09,41,M,ON,Juliechester,L6L7X3,2015-09-24,754,True,True,Bronze
CUS000248,Virginia,Gallagher,angelalivingston@example.net,203-203-2074 x276,1968-01-07,58,M,AB,Williamsstad,T3V2E6,2012-06-01,792,True,True,Platinum
CUS000249,Miranda,White,karencarson@example.net,(290) 892-6137,1986-11-28,39,F,AB,West Erinville,P3E1N2,2017-11-20,599,True,False,Gold
CUS000250,Jasmine,Castillo,brooke05@example.org,259-230-4501 x896,1968-06-02,57,M,QC,East Tammy,C3A7J7,2015-04-10,659,False,False,Bronze
CUS000251,Karen,Valdez,evanslaurie@example.net,1-792-515-8377,1942-07-01,83,F,QC,Davischester,H2S1S9,2016-02-14,759,True,True,Bronze
CUS000252,Steven,Walker,sarahrose@example.net,(714) 761-7422 x438,1947-04-26,78,M,ON,New Charleston,X2S 8S5,2016-04-28,747,True,True,Silver
CUS000253,Brenda,Mack,wilsondorothy@example.org,560 164 5977,1946-05-13,79,M,ON,East Jacob,E1S1Y7,2012-10-05,716,True,True,Gold
CUS000254,George,Woods,vmelton@example.net,149-956-4122 x031,1953-09-20,72,F,AB,Port Anthony,G9K4S2,2015-07-06,686,True,False,Silver
CUS000255,Steven,Wells,wilsonrachel@example.net,177-079-3349 x605,1955-02-15,70,F,BC,Pettyfort,B8V9R8,2014-06-25,616,True,False,Gold
CUS000256,Bruce,Smith,angela46@example.com,879.576.0243,2001-05-14,24,M,ON,New Jeffrey,T7G7M6,2022-11-24,740,True,False,Bronze
CUS000257,Lauren,Richard,justincurry@example.net,922-329-7167 x433,1976-01-26,49,F,AB,West Nicolestad,H2X 6B7,2012-09-21,850,True,True,Silver
CUS000258,Jeremy,Hoffman,vscott@example.com,284-289-1077,1966-12-30,59,F,MB,Port Annahaven,H6E 3J5,2021-08-02,786,False,True,Silver
CUS000259,Kathleen,Jimenez,mooremichael@example.org,337.603.7548,2006-02-09,19,F,ON,Jenniferchester,K7G4X3,2022-12-25,803,True,False,Silver
CUS000260,Robert,Ortiz,hcrane@example.net,1 (707) 208-1155,1971-01-02,55,M,ON,South Bryan,G5B 7X7,2024-03-27,666,False,False,Bronze
CUS000261,Jaclyn,Russo,regina04@example.net,467 389 9756,1962-11-26,63,F,ON,North Amandafurt,X4Y 2M9,2019-04-03,584,True,True,Gold
CUS000262,Adrienne,Sherman,andrewzamora@example.net,1-634-681-0548,1941-02-23,84,M,ON,South Kennethtown,N4K6Y5,2015-04-08,611,True,False,Silver
CUS000263,Kristen,Espinoza,jenniferstone@example.org,758.935.7126,1982-02-07,43,F,QC,South Pamelafort,T9C 7P9,2018-10-06,793,True,False,Silver
CUS000264,Ralph,Baker,cfields@example.net,862-282-7728 x813,1968-06-30,57,F,ON,New Mike,S6E 5E1,2018-10-27,654,True,False,Silver
CUS000265,David,Torres,kevin70@example.org,296 044 3270,1966-07-27,59,M,AB,Port Bradleyfort,T8N3R3,2018-07-21,699,True,True,Bronze
CUS000266,Steven,Cole,uhernandez@example.com,899.663.6580,1960-10-04,65,F,BC,Port Gabrieltown,Y2E4Y9,2019-08-18,804,True,True,Bronze
CUS000267,Brian,Hudson,karenshaw@example.org,982.043.3971,1985-08-18,40,M,QC,Chapmanfort,N7S 1H9,2015-10-04,738,True,False,Gold
CUS000268,Jonathan,Wilson,weaverjustin@example.org,1-112-462-0952,1968-09-26,57,F,QC,Petermouth,S7N 2L1,2014-01-16,590,False,True,Silver
CUS000269,Karen,Willis,gromero@example.com,740.578.6170,1955-08-28,70,F,QC,West Angelashire,K5Y 7G8,2012-04-10,599,True,True,Bronze
CUS000270,Cynthia,Harris,nathanielgalloway@example.org,(568) 700-7942 x007,2004-08-14,21,M,AB,Kiddborough,B2H5Y2,2016-12-02,727,True,True,Gold
CUS000271,David,Taylor,natalie39@example.net,1 (654) 743-5537,1988-01-14,37,F,QC,Lake Sandra,A7A9H8,2022-05-25,670,False,False,Silver
CUS000272,Amanda,Cobb,ryanpatricia@example.net,815-695-6201 x753,1995-01-12,30,F,ON,Port Juanstad,C4M 8K6,2011-07-28,732,True,True,Silver
CUS000273,Trevor,Padilla,adrianjoyce@example.net,+1 (314) 987-2839,1961-02-01,64,F,ON,Lake Calvin,K4X1L9,2020-03-10,731,True,False,Bronze
CUS000274,Erin,Ware,pacedanielle@example.net,956-641-8775,2000-10-12,25,M,ON,North Joshua,Y1T7N4,2016-01-06,654,True,False,Bronze
CUS000275,Nicole,Aguirre,tiffanycoleman@example.org,(132) 541-1076,1988-08-12,37,M,AB,Marybury,V1K 6N9,2022-11-14,657,True,False,Bronze
CUS000276,Sherry,Parsons,oduran@example.com,110.065.1207,1975-04-29,50,M,QC,Joneston,M2R 7R4,2023-12-03,698,False,True,Silver
CUS000277,Kristin,Hanson,yreyes@example.com,150.785.9311,1944-08-13,81,F,QC,New Kristineborough,X7L 8P8,2013-10-18,691,True,False,Platinum
CUS000278,Devin,Williams,larrygraham@example.net,1 (549) 822-7495,1988-05-22,37,M,BC,New Brendaberg,K1X 7Y6,2013-12-08,651,True,False,Platinum
CUS000279,James,Kerr,petersonelizabeth@example.net,195-995-9465 x217,1970-07-09,55,M,ON,Lake Jeffreybury,J6K7V4,2016-12-29,665,True,False,Silver
CUS000280,Margaret,Smith,jonesanthony@example.org,547 395 0033,1975-03-13,50,F,ON,Jennifermouth,H3J 5A2,2011-05-03,656,True,True,Silver
CUS000281,Erica,Gray,morganjason@example.com,(355) 289-6112,1974-10-26,51,M,ON,New Nicholas,N1S4K9,2015-05-31,598,False,False,Silver
CUS000282,Edgar,Wright,monique89@example.com,(817) 912-8685,1978-07-17,47,F,QC,West Jennifer,V7V1L4,2014-04-19,695,True,True,Silver
CUS000283,James,Roy,brobinson@example.com,654 812 1478,1958-04-03,67,M,QC,South Williammouth,T7T6S8,2015-10-02,649,True,True,Bronze
CUS000284,Patrick,White,josephjones@example.org,1-688-814-3111,1962-01-22,63,M,QC,West James,L4M3L9,2024-08-19,748,False,False,Gold
CUS000285,Alan,Evans,krista66@example.net,978-263-3373,1989-08-11,36,Other,QC,Sharpmouth,C7N7J4,2017-07-26,695,False,False,Silver
CUS000286,Melissa,Johnson,barbaraanderson@example.net,675-536-6684,1997-08-11,28,F,BC,East Ericmouth,R2J9R7,2013-10-31,641,True,False,Platinum
CUS000287,Daniel,Hudson,tfowler@example.org,218 209 7023,1991-12-07,34,M,QC,Campbellbury,X1C6T9,2011-03-10,729,True,False,Silver
CUS000288,Mark,Browning,hmoore@example.org,(567) 163-2346 x729,1948-08-11,77,M,QC,Hilltown,T4C 9R6,2024-08-08,809,True,False,Bronze
CUS000289,Natasha,Stevens,mclaughlinkeith@example.com,1 (846) 926-3296,1954-05-29,71,M,SK,Lake Ashley,B5K9H5,2020-12-19,656,False,False,Bronze
CUS000290,Carl,Barber,reginajenkins@example.net,451.185.6724,1979-07-12,46,M,BC,Johnsonmouth,N7R1J1,2014-10-05,658,False,False,Silver
CUS000291,Jenna,Taylor,ewashington@example.org,(237) 274-2209 x124,1944-07-22,81,Other,QC,Jacksontown,G3T4P1,2024-05-04,791,True,False,Silver
CUS000292,Amanda,Ramos,copelandlisa@example.net,464.709.0063,1993-05-25,32,F,ON,East Christopher,A4A2N4,2025-04-29,814,True,False,Gold
CUS000293,Colin,Conley,jenniferwilliams@example.net,255.839.3866,1999-04-03,26,M,BC,West Marcustown,N4A8R4,2012-01-03,721,True,False,Bronze
CUS000294,Lisa,Santos,bradley36@example.com,618-924-1956 x252,1978-12-31,47,M,AB,Jonestown,R9X1K4,2011-05-04,724,True,False,Gold
CUS000295,Katherine,Martinez,joanntodd@example.net,102.574.3263,1984-04-05,41,F,ON,Stevensonmouth,L9N 7B5,2022-03-21,654,True,False,Silver
CUS000296,Jeremy,Quinn,john80@example.net,(839) 685-2701,1968-02-03,57,M,BC,North Cynthia,J3G 9C4,2014-07-19,667,False,False,Platinum
CUS000297,Christian,Hardy,frank33@example.com,293 449 7347,1969-12-22,56,F,ON,Raymondburgh,T7S3X8,2011-04-26,795,True,True,Gold
CUS000298,Patrick,Dickerson,brooke28@example.net,846 747 4689,1990-02-04,35,M,AB,Lake Taylor,J9A 6A8,2017-01-21,610,True,False,Silver
CUS000299,Robert,Foster,patrick49@example.org,+1 (901) 692-3645,1986-09-24,39,M,ON,Heatherfurt,K1K6V1,2021-06-05,782,False,False,Gold
CUS000300,Deanna,Green,jblackburn@example.com,(299) 201-1669,1960-07-16,65,M,BC,South Gabriel,L9M7X5,2021-12-21,594,False,False,Silver
CUS000301,Karen,Glass,rodriguezashley@example.com,243 640 2701,1997-10-18,28,M,QC,Warrenport,H3H3P4,2018-04-12,711,True,False,Bronze
CUS000302,Wayne,Rodriguez,jacobbrown@example.org,(746) 791-2141,1980-02-23,45,F,ON,West Anthonybury,V1E5A1,2020-12-12,788,False,True,Gold
CUS000303,Kristina,Williams,alexasmith@example.net,(747) 759-6555 x535,1987-05-27,38,F,SK,West Morganville,T1R 2G9,2015-03-11,771,True,False,Bronze
CUS000304,Holly,Briggs,shannon78@example.com,(805) 050-5739,1965-06-04,60,M,QC,West Ronniefort,R3M 9J9,2011-06-30,657,True,True,Silver
CUS000305,Tyler,Miller,cjackson@example.org,583-332-1160 x256,1986-03-30,39,M,QC,Elizabethville,Y6V 4C2,2020-08-18,784,True,False,Gold
CUS000306,Nicholas,Love,yvaldez@example.net,+1 (433) 414-1115,1967-10-07,58,F,QC,New Michaelmouth,A9M4B7,2025-08-22,630,True,True,Bronze
CUS000307,Luis,Diaz,aprilguzman@example.org,860.875.2437,1959-03-03,66,F,ON,Dustinton,M5X8E4,2018-05-29,641,False,False,Bronze
CUS000308,Janet,Bennett,eric33@example.net,727-642-0865,1998-09-13,27,F,SK,Katherinefurt,X4M 9M7,2012-06-22,702,False,False,Silver
CUS000309,Marcus,Moody,hornjenna@example.com,192 774 2333,1975-05-21,50,M,QC,Lake Kristenberg,S2H6B8,2013-09-13,817,True,False,Silver
CUS000310,Brian,Baird,brittney26@example.org,813-674-9261,1970-11-20,55,F,BC,Hillmouth,A2E2E8,2020-08-04,671,True,True,Silver
CUS000311,Rebekah,Walker,vhill@example.org,967 649 2151,1997-03-17,28,F,QC,South Angelaside,C2X4Y2,2013-09-19,733,True,False,Silver
CUS000312,Carol,White,hmcbride@example.org,993 218 4011,1969-04-27,56,M,ON,South Tiffany,K9M 5B9,2017-08-29,711,True,False,Bronze
CUS000313,Barbara,Neal,catherine83@example.net,903.032.4329,1995-03-28,30,Other,ON,Joshuachester,Y7L 3L7,2017-10-29,682,True,False,Bronze
CUS000314,Shirley,Rhodes,amandajones@example.net,1-735-989-2625,1991-05-27,34,M,QC,North Joseph,Y6S 2C6,2024-08-02,534,True,True,Bronze
CUS000315,Kimberly,Thomas,joshuagarcia@example.org,+1 (611) 284-9718,1997-09-21,28,F,ON,Andreaville,H3N 6R9,2019-04-03,738,True,False,Silver
CUS000316,Nicole,Powell,jonathonparks@example.net,722 694 0539,1998-09-23,27,M,BC,South Valerie,X7M9L4,2015-07-29,850,True,False,Gold
CUS000317,Michaela,Meza,ftownsend@example.net,813.129.0148,1977-10-31,48,Other,BC,South Ericaberg,V2X7Y1,2020-03-20,668,True,True,Silver
CUS000318,Rhonda,Reese,vpark@example.com,(289) 097-2832,1949-05-22,76,F,BC,New Michael,S3V 6R2,2016-01-24,647,True,False,Platinum
CUS000319,Erika,Decker,robertstimothy@example.com,(809) 634-8079,1957-01-29,68,F,ON,New Stevenport,E3A7P6,2011-02-26,711,True,True,Silver
CUS000320,Ryan,Gonzalez,robertgentry@example.org,943 765 4562,1978-11-01,47,M,ON,South Dianamouth,G1P 6S4,2012-09-03,650,True,False,Bronze
CUS000321,Justin,Anderson,cmanning@example.org,(774) 167-8725,1999-07-11,26,F,ON,Andersonville,G9G 1P4,2011-10-19,798,True,False,Bronze
CUS000322,Maria,Jordan,hamiltonkeith@example.com,563.928.2341,1970-01-06,56,F,SK,Lake Lori,V3E 4X3,2014-06-11,792,False,False,Bronze
CUS000323,David,Johnson,sarahsimmons@example.net,(710) 668-4335,1949-07-02,76,F,ON,Schneiderport,L6P 7L4,2015-10-17,564,True,False,Bronze
CUS000324,Brandon,Williams,guerreromarc@example.com,149-162-4755 x411,1996-09-14,29,M,QC,West Michael,X5P4K7,2012-04-28,648,True,False,Gold
CUS000325,Daniel,Soto,williamstanya@example.net,(437) 118-9547,1966-07-22,59,F,QC,North David,Y6L6Y8,2020-06-02,624,False,True,Gold
CUS000326,David,Graham,gbarnes@example.org,894 240 9036,1957-09-15,68,F,AB,East Samuelhaven,Y5R4R3,2011-01-28,612,True,True,Silver
CUS000327,Ashley,Vargas,suarezkrystal@example.com,(484) 434-4812 x308,1983-04-25,42,F,QC,West Sara,B9K2J1,2020-09-12,621,True,True,Bronze
CUS000328,Cynthia,Compton,christopher84@example.net,369 450 0534,1951-04-12,74,M,ON,New Dianeshire,R4L 8Y4,2015-11-10,818,True,False,Silver
CUS000329,James,Soto,omoore@example.net,+1 (452) 717-2722,1984-08-04,41,M,ON,Lake Julian,H4H2R3,2012-02-05,788,True,True,Bronze
CUS000330,John,Stout,hgarcia@example.org,491-660-1002,1942-10-17,83,F,QC,Douglastown,E2Y 4N3,2018-03-10,605,True,False,Bronze
CUS000331,Anna,Wallace,kylemendoza@example.org,284-810-0184,1976-07-14,49,M,NB,Thomasbury,K3S 6R5,2014-05-23,612,True,False,Silver
CUS000332,Natasha,Cruz,vasquezvicki@example.org,345.195.1510,1987-03-14,38,M,SK,Carolchester,M2M 5P8,2020-11-22,671,False,True,Gold
CUS000333,Sarah,Cochran,mccormickmichelle@example.org,552 677 1196,1971-03-02,54,Other,AB,Wandaburgh,P7N8V7,2019-12-31,576,True,False,Bronze
